Y.pred,var,beta
DNAmlogCRP,cg03960747,-0.0314957738966389
DNAmlogCRP,cg14476101,-0.431248169511185
DNAmlogCRP,cg02633924,-0.0888486883341497
DNAmlogCRP,cg03634479,0.0333057208647818
DNAmlogCRP,cg12486944,-0.813970754332019
DNAmlogCRP,cg05295197,-0.232423142663981
DNAmlogCRP,cg19717326,0.0988992100915698
DNAmlogCRP,cg01687878,0.187874458327637
DNAmlogCRP,cg05461666,-0.490733879055531
DNAmlogCRP,cg26905845,-0.0319319373411309
DNAmlogCRP,cg06418475,-0.0798564734460491
DNAmlogCRP,cg03997502,0.206938291255829
DNAmlogCRP,cg04196119,-0.0389531388980449
DNAmlogCRP,cg14928764,0.345954917720051
DNAmlogCRP,cg27087885,-0.0114453183393351
DNAmlogCRP,cg09826306,0.309964340633267
DNAmlogCRP,cg10508317,-1.06460914090669
DNAmlogCRP,cg06806711,1.46840854909821
DNAmlogCRP,cg16821867,-0.150094385707385
DNAmlogCRP,cg10120040,-0.0717318982333491
DNAmlogCRP,cg26950531,-0.681073194166518
DNAmlogCRP,cg18995788,-0.658303512630774
DNAmlogCRP,cg06813250,0.00144571507410486
DNAmlogCRP,cg22714094,0.0446036089514081
DNAmlogCRP,cg08667899,-0.0493409125476539
DNAmlogCRP,cg15845365,0.0709698391288995
DNAmlogCRP,cg27294156,-0.116640788369732
DNAmlogCRP,cg18181703,-0.729626658885807
DNAmlogCRP,cg07338119,-0.16781748259723
DNAmlogCRP,cg00907204,-0.567900003174755
DNAmlogCRP,cg05839709,0.375077958740312
DNAmlogCRP,cg15709989,0.0225706247793824
DNAmlogCRP,cg05420896,-0.271259226279745
DNAmlogCRP,cg02483931,1.22846592459067
DNAmlogCRP,cg08871010,-0.029504103042428
DNAmlogCRP,cg05180206,-0.133862912957793
DNAmlogCRP,cg10439456,0.512010836899902
DNAmlogCRP,cg01130056,-0.489631097719039
DNAmlogCRP,cg02514143,0.170795848887687
DNAmlogCRP,cg13772414,2.07487767786033
DNAmlogCRP,cg24110177,1.0301181648792
DNAmlogCRP,cg11074353,0.0279082707943429
DNAmlogCRP,cg24145109,0.838236958804003
DNAmlogCRP,cg24580066,-2.32939240152094
DNAmlogCRP,cg25572904,-0.113650673115307
DNAmlogCRP,cg08926056,0.250667719977661
DNAmlogCRP,cg27628536,-0.477461230317563
DNAmlogCRP,cg27637521,-2.3725760567815
DNAmlogCRP,cg10511249,3.56865792068406
DNAmlogCRP,cg23371436,0.178646649172139
DNAmlogCRP,cg00126959,0.58114913322656
DNAmlogCRP,cg14084907,-0.105950004809455
DNAmlogCRP,cg05575921,-0.269805403076527
DNAmlogCRP,cg14153919,0.0130443850952269
DNAmlogCRP,cg00574958,-2.94956330628661
DNAmlogA1C,Intercept,1.61335551486044
DNAmlogA1C,Age,4.84077583684811e-05
DNAmlogA1C,cg14260002,0.20568360462078
DNAmlogA1C,cg07592681,-0.132550510363173
DNAmlogA1C,cg06959205,-0.0085262272077208
DNAmlogA1C,cg01130991,0.0574682999684601
DNAmlogA1C,cg02193806,0.0122439957296537
DNAmlogA1C,cg17058475,-0.0951505217859586
DNAmlogA1C,cg01517384,-0.00634581956410872
DNAmlogA1C,cg11333189,0.0161263155306288
DNAmlogA1C,cg24420742,0.0014027198179162
DNAmlogA1C,cg19719391,0.112717468966112
DNAmlogA1C,cg13620770,-0.00366915720464338
DNAmlogA1C,cg23777956,-0.012557896067226
DNAmlogA1C,cg22650271,0.0803870368532822
DNAmlogA1C,cg08074820,0.0293654914510467
DNAmlogA1C,cg03574306,0.00170158209177077
DNAmlogA1C,cg20686207,0.00732465971266104
DNAmlogA1C,cg07660627,0.0149371526178744
DNAmlogA1C,cg22277972,-0.212802020000348
DNAmlogA1C,cg17543884,0.0123964763022072
DNAmlogA1C,cg03259703,-0.0322695585264386
DNAmlogA1C,cg14073590,0.00751012360315677
DNAmlogA1C,cg23842572,0.0305253754007881
DNAmlogA1C,cg04323814,0.00796499374853761
DNAmlogA1C,cg26403843,0.0443943947896339
DNAmlogA1C,cg06560379,-0.167807165947253
DNAmlogA1C,cg13842421,-0.00614670095628006
DNAmlogA1C,cg11444009,0.0492377607710335
DNAmlogA1C,cg00684178,-0.0200671887796015
DNAmlogA1C,cg26009035,0.0030061219697419
DNAmlogA1C,cg00534468,0.00894646983651491
DNAmlogA1C,cg09899215,-0.00864418195007927
DNAmlogA1C,cg00277397,-0.008617120282279
DNAmlogA1C,cg24924577,0.0149706959690673
DNAmlogA1C,cg03714531,0.279572085098353
DNAmlogA1C,cg10189661,0.00397695172639771
DNAmlogA1C,cg24126612,0.00766214236215591
DNAmlogA1C,cg06690548,0.0482728458105029
DNAmlogA1C,cg19414383,0.00784775509312698
DNAmlogA1C,cg10636246,-0.00522941667750698
DNAmlogA1C,cg10753966,0.0316537091175881
DNAmlogA1C,cg09000779,-0.00223336193230894
DNAmlogA1C,cg10578779,0.0287635855833064
DNAmlogA1C,cg06946797,-0.0229011453107204
DNAmlogA1C,cg08260658,0.0184280512216368
DNAmlogA1C,cg25536676,-0.220890010979875
DNAmlogA1C,cg19693031,-0.31140376580481
DNAmlogA1C,cg15012625,-0.0239895319909059
DNAmlogA1C,cg06176987,0.0019443749968886
DNAmlogA1C,cg22156456,-0.0602294609709789
DNAmlogA1C,cg13915886,-0.0333572654101086
DNAmlogA1C,cg01438090,-0.0165709056396152
DNAmlogA1C,cg06500161,0.160755975283097
DNAmlogA1C,cg00695799,-0.103834927338153
DNAmlogA1C,cg01564693,-0.0145651113905633
DNAmlogA1C,cg20585830,-0.000474592957384914
DNAmlogA1C,cg03699074,-0.0277115110446148
DNAmlogA1C,cg13673536,0.0345483320947312
DNAmlogA1C,cg02580250,-0.00978670404325979
DNAmlogA1C,cg04832325,-0.000249585142599315
DNAmlogA1C,cg18593194,0.0175503619843532
DNAmlogA1C,cg18405719,-0.020819805635162
DNAmlogA1C,cg13499318,-0.00172126379469679
DNAmlogA1C,cg03997502,0.0581726484428388
DNAmlogA1C,cg12977946,0.0595041182895872
DNAmlogA1C,cg10508317,-0.0318320275273294
DNAmlogA1C,cg03276920,-0.00405704885168582
DNAmlogA1C,cg19859270,-0.0749424068398644
DNAmlogA1C,cg25034591,0.0592739922649059
DNAmlogA1C,cg27152890,0.0123036970158823
DNAmlogA1C,cg22714094,0.0140627508995415
DNAmlogA1C,cg12054453,0.00991444389292689
DNAmlogA1C,cg01997410,0.0200284700258928
DNAmlogA1C,cg26116499,0.0127359900924639
DNAmlogA1C,cg04836038,0.0299232363392917
DNAmlogA1C,cg00892703,-0.00106343484356843
DNAmlogA1C,cg02483931,0.00202971446552965
DNAmlogA1C,cg13990487,-0.0321238911432646
DNAmlogA1C,cg16246188,0.0227514718213458
DNAmlogA1C,cg10439456,0.0682352451231408
DNAmlogA1C,cg08549335,-0.0643892243357681
DNAmlogA1C,cg24110177,0.00377049863369522
DNAmlogA1C,cg01936220,-0.011605555355369
DNAmlogA1C,cg15471661,0.0238858303584645
DNAmlogA1C,cg22871721,-0.0057746412454193
DNAmlogA1C,cg27637521,-0.0927989404678148
DNAmlogA1C,cg00574958,-0.15330964183722
COX,DNAmGDF15, 0.000349669851220334
COX,DNAmB2M, 2.79226725088905e-07
COX,DNAmCystatinC, 4.08419390049684e-06
COX,DNAmTIMP1, 0.000137375483713224
COX,DNAmADM, 0.00608931150498963
COX,DNAmPAI1, 3.66922851511085e-06
COX,DNAmLeptin, -2.03129309361266e-05
COX,DNAmPACKYRS, 0.0294092167989899
COX,DNAmlogCRP, 0.403587277157754
COX,DNAmlogA1C, 1.90266039640722
COX,Age, 0.0267637392803755
COX,Female, -0.142123921424443
transform,m_age,66.0943807965085
transform,sd_age,9.05974444998421
transform,m_cox,15.370829484122
transform,sd_cox,1.09534876966487
