CpGmarker,mean
"cg18363035",0.528108002622384
"cg24296478",0.22213494612299
"cg05458429",0.659601793852516
"cg12405599",0.559603278486666
"cg26118759",0.0963327756949229
"cg03051392",0.559111784732293
"cg05878630",0.675675241020488
"cg07385573",0.911062970927993
"cg03764274",0.627528582872959
"cg11552363",0.955296268955706
"cg06531573",0.266129775270877
"cg17805624",0.271301550152297
"cg02289754",0.876289604093096
"cg13615998",0.249782643037555
"cg19824059",0.953920210619359
"cg04740898",0.786039901690588
"cg05618426",0.577089645666911
"cg13041894",0.837755782858494
"cg15506894",0.903765652663755
"cg08059719",0.729908164331514
"cg17385483",0.654112209954415
"cg15525848",0.707962227367005
"cg00585790",0.22260347960347
"cg09967633",0.228236917693603
"cg17741014",0.213353644518074
"cg13639937",0.928213194265913
"cg09754549",0.833640628804818
"cg17451677",0.435986191058836
"cg01903305",0.962102693877599
"cg22076614",0.937245659163695
"cg25195158",0.135005000863438
"cg14130039",0.360811972981568
"cg27539214",0.888021324896329
"cg18443893",0.764898176167236
"cg15175129",0.322412961924717
"cg25808082",0.915007749288969
"cg03760308",0.63718162473384
"cg26463621",0.249296470066589
"cg02330394",0.0292996154332739
"cg02348430",0.907197725148988
"cg09548495",0.883230303328483
"cg08074767",0.909354265115374
"cg06522768",0.102876310409987
"cg04645050",0.325201555523301
"cg03568507",0.651133368760603
"cg01812146",0.735141381457003
"cg18844029",0.90090608121282
"cg00776960",0.446051908919849
"cg19636672",0.808665575869588
"cg19090861",0.2776636370815
"cg08409113",0.125785980891525
"cg16478536",0.294435810472087
"cg08468689",0.279773631451196
"cg00720581",0.962497656552179
"cg17470674",0.963524789804953
"cg04381249",0.743206282269035
"cg15144453",0.305972268642173
"cg11970695",0.605313062858285
"cg05714732",0.393637381996909
"cg03043406",0.719540093542251
"cg19980151",0.157770073162295
"cg12958961",0.558236974784295
"cg25646029",0.780619434116748
"cg20714347",0.869562449208745
"cg10129041",0.200971910361613
"cg14385325",0.444473471761714
"cg06123807",0.912199226884821
"cg24368962",0.944646564188977
"cg06136199",0.447030707876678
"cg26160976",0.0993190541459081
"cg14873515",0.526264004120842
"cg16711522",0.829413433753996
"cg20952652",0.551169538344246
"cg18665384",0.925844719425256
"cg22446491",0.927092782960601
"cg19407453",0.198632866987131
"cg18956714",0.123654872192255
"cg18825766",0.44744259414164
"cg27208925",0.518863453591569
"cg01164141",0.930339292963176
"cg20406033",0.691075655965978
"cg16500916",0.880166972268305
"cg05685023",0.681625228506744
"cg00492070",0.893233509870074
"cg09950812",0.688812882156475
"cg27143204",0.848300695712987
"cg07298985",0.893825726781507
"cg14023999",0.684394506996335
"cg25778892",0.573282678767058
"cg17894362",0.612279120284389
"cg11952315",0.107659275198721
"cg06911282",0.0997916164450661
"cg04604142",0.830156884825263
"cg20816447",0.335220989457641
"cg04428139",0.232522892708271
"cg07226201",0.717291871752252
"cg15825970",0.249707022607629
"cg06868955",0.575597963487744
"cg26532621",0.22993062063747
"cg23894058",0.70537735536552
"cg01142302",0.880615407918428
"cg27134139",0.181893090906933
"cg13894087",0.907513101132886
"cg14230280",0.894976549724572
"cg22262757",0.496570015531916
"cg26723707",0.650690846042813
"cg00411413",0.814045004837325
"cg02812809",0.724617485015828
"cg26802333",0.0885510742142313
"cg00862290",0.785401475072688
"cg04663690",0.946795449339323
"cg04470676",0.879813752466212
"cg05382185",0.893956494158271
"cg10163338",0.930082742669413
"cg06351520",0.827759417152749
"cg01905046",0.157431194383783
"cg03619635",0.936268638507697
"cg09855140",0.814052628648745
"cg13579486",0.670163013434106
"cg21885361",0.735483586241262
"cg15621260",0.287463959487329
"cg06801385",0.766006180936654
"cg16192052",0.911662244972185
"cg04887807",0.0503583548327645
"cg17881353",0.809551475530409
"cg09514174",0.616655473560486
"cg20442322",0.122688308406776
"cg00551647",0.539807527866837
"cg16662477",0.366455456126551
"cg25738786",0.199607501665279
"cg09998861",0.300050500029862
"cg11168433",0.22788034981822
"cg08826152",0.340654216222092
"cg06618047",0.738897237670182
"cg10729062",0.488943218671855
"cg03673138",0.775976965658851
"cg22703113",0.372285420177433
"cg03872584",0.829587921063583
"cg18907454",0.930883841819722
"cg16411279",0.969756795187511
"cg23913963",0.858730775342676
"cg22685409",0.186173724945174
"cg25438517",0.835800413506898
"cg18010302",0.851416252577649
"cg02097235",0.622564437593739
"cg09413723",0.378441454255776
"cg08125755",0.554977516597755
"cg19285508",0.941499427112752
"cg17325866",0.891320371684068
"cg17178220",0.933901351353263
"cg00181439",0.35478393883885
"cg19824006",0.655330213515225
"cg14469436",0.637176580584238
"cg15274684",0.114779053777289
"cg12164232",0.167073675340002
"cg02718825",0.32204969090551
"cg14567917",0.628832592222066
"cg26102082",0.97049279255117
"cg04537602",0.704604684473272
"cg18744777",0.187231510618758
"cg24439315",0.427971424068174
"cg25581039",0.755335679796257
"cg08463024",0.303702127068576
"cg26338947",0.898337350324988
"cg13954667",0.331458549733003
"cg04723534",0.479957711267103
"cg13147090",0.465942055724445
"cg24087613",0.269314943965853
"cg10763594",0.93541645714682
"cg06387496",0.81883357091971
"cg17234150",0.231466320006314
"cg13411948",0.396697263762044
"cg24686918",0.84955252607846
"cg19497388",0.945467432259832
"cg24008908",0.191583479783761
"cg16919449",0.330591483035205
"cg27547344",0.604980637502264
"cg05353869",0.42476340046797
"cg14336566",0.81514785393467
"cg04174651",0.831272267301055
"cg11636504",0.57347167568879
"cg19414122",0.844822929081703
"cg05877402",0.351057466205606
"cg07706053",0.71334713208227
"cg15621458",0.698323647020459
"cg07417146",0.66539237642753
"cg27286609",0.923708309033168
"cg24402300",0.776235885080153
"cg27176129",0.889017497900365
"cg16856874",0.125890022305339
"cg13910046",0.224520980340481
"cg04879645",0.794904551386193
"cg09622269",0.629322426843413
"cg03792653",0.380883480385681
"cg05138949",0.602233616104649
"cg13508369",0.903509027705034
"cg12443985",0.931668722195189
"cg09682426",0.931490373748312
"cg08755130",0.116061167616803
"cg26996703",0.238989496033895
"cg18026225",0.419022352241822
"cg06726155",0.941154559557138
"cg23010236",0.943869063419131
"cg23152772",0.459859574622084
"cg08928038",0.865226725968743
"cg06964608",0.219049038396251
"cg00292029",0.145260856969691
"cg23310290",0.771444683659971
"cg10259889",0.697619158507165
"cg24806371",0.517955326111233
"cg09699787",0.327116913435276
"cg16516405",0.226106987996797
"cg12082089",0.669085995604047
"cg09629914",0.32780367883569
"cg09182678",0.145507240513846
"cg22354583",0.295790342458152
"cg22309518",0.8744125835123
"cg20460554",0.765359849541014
"cg05177437",0.914645844514246
"cg14334350",0.810115502587871
"cg17631451",0.208883193446111
"cg15566506",0.160564006480151
"cg07688490",0.237244480305291
"cg08579468",0.896030225176472
"cg00252804",0.865343757190316
"cg16808156",0.228490684397724
"cg21391133",0.867182744795289
"cg26404511",0.313970644345091
"cg07954706",0.484209560796565
"cg11348165",0.759964346155297
"cg13365822",0.722638696942463
"cg21338225",0.803758305930619
"cg09837977",0.914007836525925
"cg17560332",0.179148601726379
"cg04983276",0.557489620709972
"cg18886062",0.297719266439672
"cg05868413",0.951010365748114
"cg07236691",0.87407760065571
"cg09247175",0.382872470824979
"cg14073924",0.913900044764401
"cg17593512",0.911809052792395
"cg01661247",0.445812790058477
"cg12494515",0.67235981795693
"cg06587257",0.592849274261129
"cg00956142",0.352786977631171
"cg16942632",0.442218401262695
"cg00448162",0.882471882452512
"cg19725377",0.400827610811959
"cg11550547",0.747463640027804
"cg19117047",0.819997868385672
"cg25783326",0.704796180031532
"cg20313400",0.0945247545526473
"cg10474881",0.898997213851422
"cg26963146",0.689033421031643
"cg10796749",0.343845407845367
"cg02251014",0.16419951746575
"cg26517376",0.702746970215141
"cg15347434",0.0615912148818959
"cg05696136",0.900209440441104
"cg02423534",0.607028925854858
"cg13667739",0.139391878380815
"cg09584051",0.886327187132009
"cg13190608",0.581440822396636
"cg16115867",0.463085511357844
"cg17513770",0.928638604860567
"cg05073130",0.328302643234836
"cg13410002",0.428332423365292
"cg16205844",0.780476405047704
"cg03023089",0.483085318234366
"cg00218406",0.621954837673097
"cg15878670",0.0545132799401109
"cg09509089",0.945700719620331
"cg05126887",0.140669571000333
"cg02897366",0.586790141111532
"cg05766251",0.241908689658041
"cg15576492",0.142020511052548
"cg23051598",0.405708868707156
"cg26931526",0.588522799859953
"cg08835956",0.844022531418926
"cg21126707",0.606406435947874
"cg13092575",0.794722146891564
"cg05829375",0.392866114953541
"cg25071349",0.246034046299221
"cg27471246",0.401197596026921
"cg06717850",0.309664506338829
"cg25751895",0.0943300379754438
"cg26003388",0.924039973234192
"cg10797552",0.873196092700499
"cg03444838",0.823350986017603
"cg27357918",0.863707203268233
"cg03294424",0.404431145648403
"cg19084031",0.160122220398357
"cg16899442",0.245100592547379
"cg03106207",0.455944356980317
"cg08658594",0.851994762630481
"cg06902524",0.500987419188612
"cg07937631",0.649755213253362
"cg18819791",0.707449573500139
"cg23352030",0.785065736561071
"cg11146821",0.539335759713023
"cg03408024",0.884427323124408
"cg08992305",0.0873036850460836
"cg01000188",0.40380917820433
"cg16859127",0.923612004775189
"cg07694975",0.165769264322349
"cg14458575",0.283157176568109
"cg03467825",0.71860029329709
"cg00912164",0.933167628557122
"cg14224786",0.846890856639731
"cg16237672",0.0839421292845471
"cg07434082",0.81897102944547
"cg04406436",0.123867687498226
"cg19471466",0.174546046926735
"cg20737382",0.123449521383991
"cg25562925",0.497158412610356
"cg10081086",0.905347417688684
"cg00066351",0.750079816276976
"cg17711527",0.503702146277561
"cg05490519",0.427193721126727
"cg12630576",0.593562889610421
"cg01293143",0.715662773864816
"cg18249173",0.0509183245038235
"cg20890989",0.204599752091957
"cg26094232",0.407214899899349
"cg23143090",0.778202470848856
"cg04468198",0.233103225485851
"cg07718244",0.894473190234243
"cg10651657",0.803471089971318
"cg16468843",0.882959748143614
"cg09075558",0.463831606239001
"cg07414525",0.7838890574869
"cg26478401",0.380720161357649
"cg22963791",0.382712064644216
"cg09548275",0.82618861105003
"cg22374474",0.502604003110255
"cg01809281",0.510989684420287
"cg15551096",0.0886957710436205
"cg15090440",0.736645971598749
"cg26394624",0.891032003594968
"cg02131995",0.592013714327086
"cg11465213",0.110500445639094
"cg04201563",0.0808899963456892
"cg01749904",0.785094602654009
"cg00973732",0.0230509324138448
"cg16788014",0.728156891325344
"cg22106401",0.0638878054496863
"cg18056133",0.0197679530042216
"cg08190450",0.0916470447248111
"cg20999932",0.362672886705609
"cg07771160",0.700983960422818
"cg12110887",0.940447499843234
"cg09313831",0.742646576438234
"cg07689907",0.113578769796691
"cg13170640",0.849062279940697
"cg24059033",0.58515969630645
"cg04404543",0.619461909637705
"cg02250046",0.675821606446268
"cg03015498",0.809114800601358
"cg12122631",0.336454143871668
"cg16814786",0.412058289517066
"cg07725167",0.838485002623816
"cg08470892",0.782211736096803
"cg18830993",0.582480302106386
"cg07220939",0.703512836866008
"cg16578609",0.422170429887991
"cg08038033",0.289453214308154
"cg07126115",0.334331726339968
"cg02805665",0.0852319683915041
"cg03120475",0.390559453137625
"cg00547480",0.484627893719991
"cg11958644",0.181732005440224
"cg12978820",0.485638015589968
"cg25077558",0.695305191645787
"cg15879154",0.181298036762514
"cg18346182",0.260915621505026
"cg21864304",0.90557982392445
"cg25618731",0.69223854503568
"cg06341195",0.768564839000707
"cg01661897",0.486958064810929
"cg01730148",0.737250761774968
"cg00196983",0.23410359638882
"cg04407248",0.589989146594124
"cg11149163",0.798230788147027
"cg21716061",0.877499545445572
"cg17989763",0.571811676768308
"cg22641280",0.750409889449646
"cg21631156",0.759464018800173
"cg24238356",0.8565465137704
"cg22917372",0.456493987037056
"cg24537942",0.842790379998354
"cg04570735",0.510595550339988
"cg15209808",0.463126792338082
"cg08074544",0.911767624487572
"cg05691806",0.877497203277478
"cg12993791",0.436357938439572
"cg27288968",0.902321414189839
"cg10894991",0.885460344121932
"cg04878745",0.0641201044748938
"cg09304587",0.739219145944011
"cg05896042",0.0443394452361297
"cg18225914",0.90787499465572
"cg13974632",0.157815604099511
"cg20382144",0.204737607730447
"cg04202620",0.530951921730129
"cg20183802",0.195776434212919
"cg07629776",0.774654745836058
"cg23336241",0.815086719198712
"cg16016281",0.739444733389763
"cg01200585",0.922875900203128
"cg05170706",0.584970409482159
"cg07118376",0.356509759885638
"cg14914046",0.0948605260605337
"cg02355304",0.785408935656432
"cg17202717",0.305228771856487
"cg24266670",0.08796236014315
"cg02722657",0.234467511899697
"cg25806704",0.72754592601597
"cg13103259",0.935920751937118
"cg23166988",0.459152323590895
"cg11687809",0.882313652209551
"cg11204212",0.392306796118917
"cg10891482",0.598281658678286
"cg13698778",0.535509695039881
"cg17035899",0.1582229613604
"cg02303933",0.569046501968906
"cg19630667",0.504455666244577
"cg07621645",0.518311146900234
"cg11183001",0.266854207000661
"cg07333021",0.675970868165388
"cg08923033",0.10105716624528
"cg20765100",0.855717947046771
"cg14376836",0.211145768220316
"cg23384708",0.757734341010644
"cg07017214",0.406714852692696
"cg12448161",0.128632463461798
"cg23427912",0.723489970081369
"cg20649689",0.919276197142385
"cg26642420",0.703774501420229
"cg22727341",0.0502061190538757
"cg21791017",0.381410524456758
"cg13823492",0.113943223820402
"cg01211097",0.552982962810512
"cg07740599",0.766828331025439
"cg03350138",0.486563327630397
"cg23452289",0.498431153470893
"cg08695253",0.648006673510876
"cg03429644",0.392444285578062
"cg05705140",0.852728036426252
"cg16925459",0.473225118561993
"cg00555438",0.118302372957699
"cg03433241",0.770842537788422
"cg04971534",0.205374046252492
"cg17434154",0.714412749665461
"cg10498502",0.483659874133998
"cg17004353",0.432203954224132
"cg20137237",0.19101576882714
"cg13009654",0.471734484922746
"cg02940165",0.200105003667185
"cg12870014",0.619695404694596
"cg22843684",0.873698833825943
"cg24554151",0.889326513198852
"cg08215400",0.646848079790796
"cg03774988",0.495074344250219
"cg13620608",0.882710962784864
"cg16476235",0.24679629789591
"cg07805604",0.364832252866964
"cg26109393",0.660377779608661
"cg24182107",0.926657706432921
"cg05583921",0.673582567537069
"cg06350097",0.782773468007236
"cg16858211",0.567696802556156
"cg00058708",0.271400086243673
"cg14429807",0.866803938346886
"cg17913306",0.90017783542423
"cg21413492",0.28438394862212
"cg03502812",0.909408190758382
"cg00590152",0.908675265229189
"cg12247101",0.423081824253225
"cg09364501",0.77740088908008
"cg11140086",0.518086378278933
"cg05963604",0.180565685084295
"cg20132791",0.734683227369211
"cg12777672",0.597231279301633
"cg11188443",0.455515917489333
"cg12854815",0.8804162800307
"cg02251243",0.372653498862704
"cg14015561",0.895381076502391
"cg24650267",0.851837937745596
"cg04080022",0.743197106942035
"cg19719478",0.61992032701372
"cg25326491",0.936950057146524
"cg11139044",0.189732727271776
"cg23828720",0.155458558756382
"cg15040499",0.940848834921659
"cg00060484",0.453733595586922
"cg20482112",0.915895142934879
"cg04505252",0.532278358725099
"cg10708955",0.232522146247436
"cg00615241",0.507534282169387
"cg09178261",0.464680080507537
"cg03519157",0.176434575769017
"cg13707560",0.389746983211908
"cg16997203",0.147043019589631
"cg00591660",0.755850674151365
"cg14173033",0.374129990011086
"cg11744817",0.406828583465871
"cg04387820",0.48920149499082
"cg08450752",0.0921922715402674
"cg08461339",0.861592453641798
"cg25210609",0.390218358385872
"cg05723989",0.177150546145642
"cg23903787",0.891192406507444
"cg09109724",0.216325791725411
"cg04639905",0.845935232551604
"cg23024967",0.847602340999654
"cg07832738",0.171105895794359
"cg02860599",0.711551309161281
"cg01042983",0.905171293540769
"cg14453949",0.175929975779161
"cg09146183",0.510170342974743
"cg13452923",0.906462892695736
"cg02295216",0.469801143027584
"cg10306450",0.514002770785107
"cg09555818",0.78143183670279
"cg16268734",0.519592002254923
"cg06566239",0.830466248108991
"cg05211480",0.678379985722269
"cg26137915",0.815070485999881
"cg18768338",0.760975296307114
"cg16491274",0.0498644896842662
"cg07798602",0.840626688624738
"cg27220062",0.672492319000747
"cg04549162",0.310358460386132
"cg08015278",0.617496908645657
"cg11952839",0.788023553852238
"cg21870640",0.171554509014379
"cg22542139",0.844557850347882
"cg02430430",0.387359248073556
"cg19284751",0.472312833298751
"cg23250085",0.774645887303204
"cg09953520",0.635487577669816
"cg13542368",0.872724362535418
"cg06531741",0.935359245667933
"cg10970349",0.885729974822936
"cg08929197",0.557883742751072
"cg27072025",0.571730989740976
"cg12068257",0.662827997466449
"cg03980370",0.882678886262858
"cg03211593",0.393993951474306
"cg13599613",0.557702003461559
"cg06707663",0.519586210860669
"cg26340740",0.559270345711958
"cg16318112",0.0542752815921802
"cg19550034",0.855159523482128
"cg01559259",0.748082356845021
"cg14152591",0.37855079011878
"cg02964555",0.482510458139521
"cg19935471",0.619696187698717
"cg00523241",0.850535626962243
"cg00305229",0.917703211829157
"cg19663246",0.669445393525483
"cg18289141",0.136197937105782
"cg06472341",0.373966325758175
"cg07004999",0.452801024676236
"cg26402555",0.160494344747929
"cg02389590",0.664730961632828
"cg13733008",0.915643370516872
"cg09044186",0.971306124621145
"cg10622911",0.686009698982575
"cg04904099",0.166846660914658
"cg17050756",0.603000099604949
"cg18145759",0.448329916133804
"cg02613108",0.426212147914905
"cg17534654",0.914474421724142
"cg06073535",0.987274354429069
"cg09247695",0.559156984641585
"cg05233324",0.536322555506436
"cg00838415",0.591442640857146
"cg12510087",0.626574999306225
"cg27519622",0.0579949596802509
"cg13619074",0.640260173384958
"cg17591188",0.856255348339564
"cg13415865",0.861645844154243
"cg20985560",0.828204187734978
"cg24285903",0.852828819026751
"cg19503249",0.884816120491055
"cg25193494",0.845700380195289
"cg08655800",0.762454749751192
"cg14879948",0.271496149861111
"cg05719612",0.863833094895587
"cg11124021",0.978866543754641
"cg08888905",0.828191425587168
"cg05792494",0.475032798504668
"cg08679180",0.531160348509484
"cg02186444",0.695281168583142
"cg20168927",0.334468215894488
"cg15094236",0.244452313239699
"cg23391173",0.901188939402534
"cg18556455",0.863037189197143
"cg13985445",0.310269089769857
"cg04113436",0.83406174957167
"cg18771300",0.646936667272054
"cg00005619",0.612788750019076
"cg18086416",0.233777380722861
"cg26724967",0.76769852992309
"cg06100807",0.0771087044930543
"cg00689340",0.573020203331429
"cg15305521",0.802947964581264
"cg21206147",0.456763348777214
"cg05979484",0.270014070197916
"cg17082225",0.774777952734653
"cg24568579",0.343980358094477
"cg23291136",0.0860158330051183
"cg14295437",0.904714458724152
"cg13194260",0.841211213969852
"cg17176470",0.451866803031528
"cg08770961",0.778477649563525
"cg10498429",0.215591393799257
"cg01517384",0.458277458587667
"cg07377178",0.496231416060275
"cg11858213",0.631173978683101
"cg21047695",0.618816686373721
"cg20925462",0.245825400420105
"cg27631724",0.674567079300731
"cg15069551",0.851855306658243
"cg20764358",0.907169357885219
"cg15805567",0.851764900411878
"cg21875980",0.557043004939561
"cg04482712",0.879748815801963
"cg04252928",0.747586206607062
"cg26015133",0.893500376182582
"cg03543593",0.654664407798765
"cg00130693",0.656657664984213
"cg26482609",0.928716412002554
"cg23014487",0.677747102113917
"cg23003720",0.0825557137782046
"cg02707152",0.327708830324153
"cg24616382",0.820797027056071
"cg03094796",0.821429463552249
"cg00793719",0.600190007164469
"cg23995446",0.199363817115622
"cg07066907",0.664208696372889
"cg25325636",0.779792012624055
"cg21747160",0.522429818241412
"cg13904214",0.450037584301812
"cg25042075",0.247099680182041
"cg26434983",0.319846820663635
"cg04071104",0.958383662608925
"cg18852817",0.717372294985289
"cg06006623",0.906071797380538
"cg04022194",0.809239445537287
"cg02964065",0.731925290833673
"cg04197844",0.925744051721153
"cg07016556",0.26692655042343
"cg23397325",0.850221770415889
"cg18761696",0.964687149916625
"cg21463605",0.693391180453545
"cg08460198",0.79841430860605
"cg07559992",0.916412340217755
"cg24574963",0.71758586022147
"cg01862160",0.357021748020535
"cg23172400",0.396115011431102
"cg03291396",0.224224651233338
"cg17272843",0.214878434454397
"cg07217954",0.305398668936124
"cg20640432",0.0444296911727381
"cg22545206",0.6148080188278
"cg07168142",0.966593669905498
"cg01946191",0.42202019020409
"cg23118730",0.252787738827832
"cg01303183",0.890832966181004
"cg02627403",0.56650766361398
"cg15429214",0.812347140138546
"cg02247863",0.791755827692412
"cg03957547",0.913635436153339
"cg24211157",0.389605321443107
"cg14254422",0.944415311433446
"cg11782250",0.766444206375462
"cg05243560",0.893231006096561
"cg19593490",0.172762588278349
"cg03079497",0.128267268433843
"cg26282047",0.581408408863661
"cg24578937",0.408849960888715
"cg24620635",0.892578712917115
"cg09914444",0.777161848072228
"cg05915866",0.468618703011216
"cg23867673",0.812072623798929
"cg04354002",0.68064238367903
"cg09940267",0.92137737261727
"cg13078847",0.883663847607926
"cg07417745",0.520419273195425
"cg17158414",0.591300579747376
"cg01539133",0.282330447344152
"cg23780947",0.381179050920004
"cg24601030",0.845590931712956
"cg26125600",0.66910326885894
"cg27301230",0.63507991326672
"cg05684528",0.517880360031837
"cg20022454",0.848144353620662
"cg17095147",0.790995226133189
"cg20989215",0.880293316943161
"cg13475704",0.845167195158099
"cg04145937",0.914305903546178
"cg16726706",0.927090560551818
"cg05544413",0.791334135241782
"cg05062820",0.18787861165505
"cg06454760",0.232433327472279
"cg10364249",0.845004638185958
"cg13939204",0.171205413012858
"cg21703322",0.250016111051287
"cg00988037",0.696415943753134
"cg03498697",0.128848491359938
"cg02291020",0.193601531265181
"cg26683398",0.497165999080505
"cg05225634",0.922650421397031
"cg27507681",0.275750743422531
"cg07090813",0.345170972054642
"cg00192026",0.723993971330508
"cg15870857",0.805735362184688
"cg19087971",0.785062551565153
"cg15699243",0.946965662567667
"cg13853761",0.921997729262808
"cg10875695",0.853844684781676
"cg21656205",0.473368121559805
"cg01437135",0.87613404072621
"cg03042477",0.411515939255769
"cg09677945",0.128681062202749
"cg22502625",0.837802020683995
"cg24301247",0.900753824996104
"cg00839584",0.659089547027403
"cg19088912",0.865182569857478
"cg24940370",0.784397777002104
"cg13533070",0.672112470219063
"cg14480035",0.76283493244755
"cg10001374",0.838959725198086
"cg01879048",0.928704343328973
"cg08504662",0.306878800260091
"cg27240020",0.106634711260217
"cg24996440",0.765716359904286
"cg23838005",0.247973431112058
"cg22559329",0.11182078470551
"cg08156120",0.718833627988544
"cg27664496",0.285143866721995
"cg00099766",0.239919638510539
"cg09328362",0.737968333195919
"cg23268322",0.917405452021527
"cg06469229",0.276619783214645
"cg05429448",0.285545406701348
"cg15703756",0.800736533752998
"cg01335980",0.823736029095923
"cg08925046",0.746190626997422
"cg19925780",0.823934926404697
"cg15157453",0.787951976409066
"cg14480095",0.59060792776369
"cg18149485",0.317697609424853
"cg19273683",0.58855285248678
"cg10092198",0.854276437590239
"cg11223361",0.850198793899803
"cg20619695",0.395701818786476
"cg05192452",0.199060508195507
"cg10284755",0.866350552417143
"cg15909232",0.369156889713718
"cg15719903",0.777397704998924
"cg25921112",0.39033610955739
"cg06829584",0.660588438051951
"cg09803321",0.667326650064559
"cg10444491",0.751225552505374
"cg15552461",0.359301349591585
"cg20365618",0.682482452080852
"cg23104954",0.239697291978801
"cg08428878",0.88410554895193
"cg08406714",0.936149441508719
"cg05880829",0.858265960955403
"cg12458970",0.129207470706051
"cg03720043",0.0851247520586787
"cg24319836",0.6978531898973
"cg15001636",0.802281712848387
"cg04457794",0.885236175209241
"cg17125699",0.133191984713114
"cg05358404",0.792813647183731
"cg25817244",0.43926621008182
"cg01493678",0.812297115537949
"cg14539210",0.734931495085419
"cg08146841",0.73838934413471
"cg03893150",0.0825517777003935
"cg08590069",0.701941327595129
"cg09068993",0.075279852748008
"cg24291500",0.13943998124718
"cg08542473",0.943672635419787
"cg12731092",0.925436275867674
"cg26748794",0.170517329121667
"cg01422274",0.376768971012368
"cg17586988",0.636199811773049
"cg22127114",0.959577799334467
"cg22150661",0.572540556728874
"cg14049470",0.165204295640572
"cg15417249",0.429137270606256
"cg14488466",0.238599485616854
"cg14611767",0.573302089875897
"cg23719534",0.944981012217539
"cg04204221",0.739630444809445
"cg03054255",0.896281536044269
"cg09309261",0.225608099743494
"cg11957400",0.487009342499714
"cg10916429",0.111557402269669
"cg17077610",0.427067561959853
"cg25744277",0.820299175052273
"cg15890754",0.294739371733397
"cg06750038",0.683411896206346
"cg23120541",0.553465103446707
"cg16592586",0.15391350054816
"cg17475857",0.510864692693015
"cg15581429",0.761964609727352
"cg03464366",0.947414171072849
"cg17128312",0.768471261237241
"cg18912728",0.294907612653432
"cg24577933",0.279100342420374
"cg26546864",0.133065334711235
"cg21806273",0.434962692980562
"cg09428340",0.735071234427097
"cg17812664",0.56499521235495
"cg15202213",0.249993583400714
"cg10503133",0.755134336906995
"cg05203346",0.907190348032521
"cg20554277",0.805398259321676
"cg09473745",0.220455176718921
"cg09904296",0.168407624582498
"cg23710960",0.1656207517156
"cg00581154",0.85259216293213
"cg22850128",0.88493534529175
"cg03455316",0.721649224397157
"cg04034685",0.746054505991914
"cg20778958",0.18491628116204
"cg01896807",0.664496035049823
"cg04137576",0.763529531243192
"cg11299264",0.172147554738731
"cg27097762",0.844351241045284
"cg07251046",0.809610826363668
"cg07392085",0.109654815824021
"cg16766914",0.810812369759098
"cg19870284",0.637639988179203
"cg15392111",0.172570050733028
"cg07312357",0.820715962998126
"cg21624359",0.72166042020799
"cg24388424",0.233557258564667
"cg10228555",0.487717592930286
"cg11353250",0.138978796618198
"cg24571822",0.508210349834278
"cg19369955",0.286335854304777
"cg00024198",0.950314316483076
"cg05927817",0.83899424100471
"cg26844213",0.647688468597275
"cg22048216",0.37820755193483
"cg06634590",0.820598636766205
"cg00910015",0.950581458678229
"cg12060123",0.884044101995578
"cg19494591",0.702793013402064
"cg23711873",0.404988619752981
"cg02345747",0.290237886144482
"cg13610455",0.851647858425838
"cg17271145",0.182957657373934
"cg12344107",0.839575514079881
"cg18634538",0.720891162707251
"cg02607130",0.958571328483727
"cg17432857",0.812435026502291
"cg21708738",0.851677842878988
"cg26362197",0.426322367238263
"cg08975917",0.805492517081814
"cg12658374",0.680984856335079
"cg14987175",0.937838817183888
"cg09696159",0.283953544127669
"cg25580656",0.919919234525863
"cg27098470",0.178032799422692
"cg22870256",0.0252183430831058
"cg00537673",0.872363260421353
"cg19878076",0.925699531805591
"cg19429405",0.543645697218975
"cg18415252",0.134707013002626
"cg01444801",0.959102119555066
"cg20949306",0.974906177349595
"cg18002602",0.36214381863295
"cg25426867",0.864952714305332
"cg04949153",0.49224183512744
"cg26157803",0.218745283514209
"cg01840419",0.279351921819287
"cg18187658",0.762168089582452
"cg21495704",0.457837698381787
"cg23652987",0.880766508538197
"cg27566805",0.834090558814723
"cg03523630",0.46268961566629
"cg04331601",0.509307183341905
"cg10764440",0.838611752505661
"cg19830657",0.2316551042262
"cg13084458",0.10446717980131
"cg17944412",0.226508665577134
"cg06092869",0.692779516249553
"cg01966117",0.840141988453552
"cg14190975",0.934211175897797
"cg22904815",0.51872010330248
"cg01584104",0.0603152075495435
"cg14740860",0.840216070160638
"cg03784048",0.130430646640407
"cg10077239",0.360155278862579
"cg27010159",0.244181038873959
"cg08926571",0.914897561561227
"cg23614125",0.890157185443207
"cg18591489",0.885885171107699
"cg18889092",0.815316386363891
"cg02863594",0.407895017136934
"cg02044327",0.184207208122428
"cg09293718",0.910939326281641
"cg01403058",0.871829251937137
"cg21581415",0.700247250863421
"cg20324262",0.305218167615969
"cg02258534",0.727586517495015
"cg18847227",0.698795417441406
"cg05576845",0.79111170907598
"cg02367256",0.743837906926536
"cg10348972",0.657950007721739
"cg25313204",0.478270429854697
"cg18903093",0.814759090566397
"cg10374813",0.769636048892564
"cg12227660",0.866520432525559
"cg07906484",0.715208688306779
"cg19589317",0.599242681728584
"cg24006126",0.12950016245014
"cg15999356",0.793699074084963
"cg19495308",0.575680274692512
"cg02325869",0.920176236064099
"cg27421267",0.694670603563004
