CpGmarker,center,scale
cg16773899,0.0659619545094681,0.0462983608527709
cg16774604,0.0349467183910234,0.0533186005819799
cg16777510,0.2089450852664692,0.5783162347352822
cg16777782,0.9273880611718897,0.0362755161264801
cg16777839,0.0373668894971523,0.0191704102747325
cg16778148,0.9046937296750622,0.0776186444561354
cg16778809,0.0788654015442885,0.0406918928170927
cg16778903,0.0414936901925579,0.0319561462548964
cg16779976,0.6940610677512427,0.3519771535733921
cg16786458,0.5014153630416083,0.2742102059258754
cg16786703,0.0592883511810164,0.0413665833765996
cg16787352,0.7649200683171006,0.5495368363682291
cg16787600,0.0816130097905081,0.0498360351753634
cg16790239,0.0646527377150421,0.0543330342047438
cg16791508,0.867513435952339,0.0780057349248826
cg16792632,0.0455793547296633,0.0381748773289839
cg16792800,0.0911191177711077,0.0677494024687846
cg16793061,0.0454398492777173,0.0281766317122722
cg16793150,0.0379355138641961,0.0279695639837912
cg16794633,0.0671453236860116,0.0321526099573246
cg16794682,0.8603723663709228,0.0837748954148041
cg16796590,0.0460291228703967,0.03239394442609
cg16797831,0.1791588926045746,0.0998008471604659
cg16799583,0.0321097562511785,0.0117531092559279
cg16799961,0.0337537123591431,0.0200465611176935
cg16802152,0.0350478582797913,0.0356099962814534
cg16802646,0.0529039573316105,0.0315008735725456
cg16803817,0.047536895927814,0.0177172671205422
cg16812893,0.7775812135140104,0.1065831366799813
cg16814399,0.0574302865084229,0.0355197410943571
cg16816226,0.0734466552410062,0.0506940596882685
cg16817034,0.0605230402175873,0.0410793359340813
cg16817891,0.0473889544811365,0.0498664319279856
cg16821394,0.0222658948006346,0.0175656777558127
cg16822189,0.0276181971252305,0.0142267091450001
cg16823105,0.0403088912724025,0.0197705633579376
cg16824731,0.0418405913533152,0.0182691795601575
cg16825000,0.7637382513579924,0.1081647359506885
cg16825643,0.8751954513961622,0.1305854160606792
cg16826286,0.7626938937995889,0.1362015332332088
cg16826718,0.0899355243855831,0.0609596967928011
cg16829154,0.0530115112767137,0.0183062269813818
cg16829450,0.0348659672207551,0.0148163054234864
cg16831889,0.7591948955804324,0.3766958369783064
cg16832407,0.2131969333201268,0.1133844864562217
cg16833230,0.0412628882270686,0.0250589203739973
cg16834187,0.8845652574969577,0.0924106408082795
cg16834431,0.0458182910479514,0.0335081579301925
cg16837769,0.032854984464195,0.022767460418195
cg16842214,0.4418659472171869,0.1590386640936827
cg16842485,0.0196177668830686,0.0232339650127887
cg16847051,0.1320703702232009,0.0634053054758657
cg16848873,0.3940969142043208,0.355087483274867
cg16852892,0.0460599340549685,0.0285273820238287
cg16853982,0.3892419980692423,0.1752546123929123
cg16854524,0.0889564624677015,0.0585839514532463
cg16854606,0.6170087907733014,0.1194433666138858
cg16855440,0.8677413108515001,0.0600591401594059
cg16855929,0.8027494098673942,0.2065435872107102
cg16858125,0.6433001794389569,0.1750674660199467
cg16860587,0.0410263891044886,0.0175149565590141
cg16860694,0.0648738015761974,0.0875761792940022
cg16861508,0.0377510112169843,0.0212556433405756
cg16862361,0.8201023214170947,0.1868498713777578
cg16862838,0.0549192158517811,0.0271600464176432
cg16863382,0.9120804674045982,0.0515557660495349
cg16863447,0.0931381322993412,0.0254394650764625
cg16864658,0.1666551806035164,0.1194137655194011
cg16864895,0.0537841064145447,0.0407131387256051
cg16869108,0.7792861390994835,0.1030757458934625
cg16870320,0.0365456547395495,0.0219527157754724
cg16872071,0.2566725022617622,0.3281255412068442
cg16872560,0.0610824259071327,0.0435368314795832
cg16873684,0.0423738098191195,0.02030752749557
cg16873863,0.7140530256665649,0.1187991059596976
cg16878652,0.02538775080359,0.0150338174598537
cg16879115,0.7800716359200079,0.1022724398073393
cg16880396,0.4193031919326176,0.3606181254655363
cg16883145,0.880281351657477,0.1394229824069255
cg16883533,0.0706264663523876,0.032266630273663
cg16884042,0.0774530033062522,0.0407847068977568
cg16884569,0.0303210838600039,0.0125515620210538
cg16886188,0.0298022198938139,0.0124958814314892
cg16886259,0.835687582819117,0.1325339872863135
cg16891895,0.0428648823266653,0.0186616445426905
cg16893574,0.5103892588739618,0.1578444786514866
cg16893614,0.8658531889531809,0.0853637415184519
cg16896371,0.058281290884058,0.0529976739239257
cg16896647,0.0661381229039742,0.038299137053177
cg16898420,0.0791514688235758,0.0370449924864551
cg16899036,0.5522852763473977,0.1599201018403683
cg16899442,0.1746123813915826,0.1069533339850114
cg16900022,0.0407828589234511,0.0264240981700951
cg16902509,0.179705487212797,0.0843927980262233
cg16904306,0.0299237747074879,0.017302928089179
cg16904599,0.0437106208404684,0.0196107555177203
cg16905311,0.0360238635313579,0.0221567256457187
cg16907167,0.0372674500715215,0.0224317165503024
cg16907488,0.8559683824547734,0.1337581675475785
cg16907514,0.2855568439614149,0.2340994053630998
cg16907566,0.2877577341732412,0.1535101353225058
cg16909124,0.0261262090151768,0.0106669097492411
cg16909364,0.0519257105189873,0.0332799330865483
cg16910379,0.0371344874411258,0.0243622037251024
cg16910767,0.0746784041348719,0.0303340948749625
cg16911220,0.8324866047475875,0.0656756505953182
cg16913124,0.8990251926022768,0.0414474435968987
cg16914151,0.0858101842703992,0.0688420880849285
cg16917279,0.0498179692249238,0.0327819780668455
cg16918585,0.0295413843273781,0.0182927357030673
cg16920242,0.0672741808250382,0.0363647498666657
cg16923271,0.0554967140301264,0.0483415848753747
cg16924616,0.1065544667496317,0.0844618202387028
cg16925486,0.0412282065954397,0.0147666176504544
cg16925970,0.0549402164136836,0.0262106332620283
cg16927606,0.1219546135984197,0.7281038825278625
cg16928795,0.0658237332649473,0.0294199261117855
cg16929104,0.2707876187253289,0.1354267036706534
cg16932672,0.055311937782672,0.0359608436151526
cg16933388,0.0872990096366647,0.0920467303398073
cg16933922,0.1837462758983933,0.1321675835556112
cg16937611,0.82951676591713,0.0878731485344355
cg16940801,0.0801710441943579,0.0284440312799243
cg16940935,0.9091628889964236,0.0303951713600587
cg16941656,0.0386587650724141,0.0188761180864968
cg16944093,0.3101032947975913,0.1102392389214951
cg16948979,0.0530189758472267,0.0240920946602757
cg16949889,0.910346099630276,0.0650754171894077
cg16950012,0.0286489383582848,0.0122681242897564
cg16953064,0.0436876869250552,0.0240038555749266
cg16953612,0.7719751269494406,0.1796998276312307
cg16954928,0.0562096941342793,0.0411921779154488
cg16956268,0.0474633041204706,0.0439193596952582
cg16957313,0.0581396522383826,0.1447846759352319
cg16958189,0.1329684295531431,0.1492008163771007
cg16959606,0.0622866880519626,0.0240938104676992
cg16959972,0.0416037989350341,0.0298004975998739
cg16961092,0.0157514960203494,0.0171305731681126
cg16961218,0.0178452497261626,0.0157588782563036
cg16962970,0.0355925383798908,0.0196157869169179
cg16964535,0.945134619036721,0.0232933437547813
cg16967583,0.3363379816848058,0.2211442369625058
cg16969623,0.044879095359716,0.0191397246597865
cg16970828,0.0460698554215254,0.0403554443872211
cg16977257,0.0548384409310032,0.0248680299991806
cg16978263,0.0461046873485896,0.0241459525026448
cg16983159,0.0817860882303228,0.4372448667669541
cg16984812,0.9025508588042108,0.0412085923486521
cg16984944,0.1304688110932078,0.0980564865803478
cg16986494,0.0321114121295827,0.0181731375696981
cg16986720,0.842501216161461,0.1999077081559814
cg16990174,0.6332690930542837,0.3800497798386176
cg16992787,0.7313749102569036,0.2413575893164625
cg16993440,0.0293976812561886,0.020764156334438
cg16993794,0.0594646896529021,0.0344816439103434
cg16994506,0.0443482862195463,0.0367832291297244
cg16998207,0.078817722222991,0.0494364622906285
cg16998213,0.0161890815466361,0.0168043701967843
cg17001430,0.827553214104482,0.0769170974533418
cg17002259,0.0414250411962333,0.0179355910194257
cg17004373,0.0472609890554404,0.02840130406209
cg17006282,0.6164359858331492,0.1419673463764956
cg17009433,0.0572974540164605,0.0286408263253015
cg17009717,0.036631724732343,0.0464627692371623
cg17010112,0.0854361992528951,0.055053575768326
cg17016000,0.8014179473711518,0.3440338196292624
cg17017278,0.0431207961873495,0.057949334778713
cg17018517,0.1973915928287657,0.095101035479151
cg17018527,0.0426314313375477,0.0259889095006249
cg17020834,0.0469942839098191,0.0389817522189663
cg17021265,0.0738137996327563,0.0555637115624657
cg17022635,0.0230832317182791,0.0113703181759233
cg17022914,0.0596887512592338,0.0389398797143269
cg17026456,0.0421699392056397,0.0511751733636637
cg17027046,0.0644790719593945,0.0940604068046315
cg17028039,0.0732349642477258,0.0404857350747124
cg17029151,0.0560424755397229,0.0390541799104294
cg17029168,0.0773756367456138,0.0393928548746072
cg17030820,0.9151646128836922,0.0495223116560084
cg17031727,0.0941914845862863,0.1555750633820933
cg17034082,0.0312352597030321,0.0199385382560779
cg17034109,0.458651649706693,0.1513173877375428
cg17037924,0.0784412909290843,0.0794045806631576
cg17038116,0.0392391844617313,0.0263211178627034
cg17040807,0.4615041633413579,0.1198041978591301
cg17043101,0.0672289027577592,0.0552649632260945
cg17043366,0.0175832881583518,0.013464440212514
cg17044311,0.6633943314838964,0.2462858369832261
cg17044611,0.0286016920460894,0.010203241249691
cg17045009,0.0410238622228546,0.0213846753759651
cg17048363,0.0299005216212157,0.0145170964315325
cg17048483,0.0355594443389986,0.0226066501918566
cg17049328,0.9021666129548058,0.0691176130416346
cg17050100,0.0340878610618096,0.0175463469414487
cg17051623,0.0356282528038456,0.0186217855582522
cg17054360,0.0616574309811261,0.0456857423500261
cg17055145,0.0195869691702781,0.0170630855117733
cg17055959,0.0786859882136336,0.0902100892192015
cg17057965,0.048429643097831,0.0443388724305517
cg17058777,0.0411208084025314,0.0249222632718201
cg17061853,0.0336132902489795,0.016055165032099
cg17063018,0.0320676848131092,0.0130453347377542
cg17063929,0.1826661965979825,0.1557631112272253
cg17065601,0.0347219526767888,0.0196373463607934
cg17066382,0.0398483170092452,0.0239385892975184
cg17067005,0.8900741696606463,0.0650084171357056
cg17067528,0.0400595855715243,0.0368440485747976
cg17067942,0.8939721834278568,0.0796534945351602
cg17067993,0.0692566444939624,0.7032680845214877
cg17071536,0.027213800797639,0.0143665196840788
cg17071957,0.5510993635235052,0.4682434445014646
cg17072268,0.7908311869304746,0.0976268419014354
cg17074212,0.0419430498278319,0.0349366305914918
cg17076012,0.0929103033296394,0.0297274790733935
cg17076921,0.0655694588685078,0.027454158446025
cg17078393,0.7984616903891406,0.2204210072951236
cg17079378,0.0119977645291357,0.0112291115706817
cg17080180,0.0423838678695274,0.0213032578642964
cg17080277,0.0452479689355596,0.0206154420735885
cg17083925,0.4574278903802632,0.1153923432856457
cg17084151,0.460868696650917,0.3894079182911455
cg17084361,0.0572042590124816,0.0297767778317868
cg17085299,0.0377311123077239,0.0363106713515728
cg17088290,0.8977227979249123,0.0479590956000017
cg17090012,0.8745085196855049,0.1098129329991559
cg17092062,0.046659420810864,0.0180462930714973
cg17093267,0.4549827790499441,0.1666785019492457
cg17095753,0.0296522641663703,0.0177982239741801
cg17095936,0.9196269722838376,0.0391327306953941
cg17096191,0.0817547199302139,0.0296236210762649
cg17099569,0.6967510282009947,0.1908801551886261
cg17102807,0.8853185947969724,0.1172232224674233
cg17105014,0.2528332395295627,0.1969708564045815
cg17108383,0.8824492023228663,0.0762202765182379
cg17108819,0.0620040164458547,0.0472622157011796
cg17109273,0.032564513988548,0.0203360031160148
cg17115258,0.0448680401491883,0.024968287836316
cg17118262,0.3038624054910103,0.3386960879144131
cg17119387,0.0970424420591434,0.0819855574936891
cg17122244,0.0410129340479181,0.0205831199224992
cg17122311,0.63035749042625,0.2979265266444333
cg17124509,0.1180055874559061,0.0815275916478587
cg17124700,0.8578639052482541,0.0785600031790841
cg17127132,0.0610320595210736,0.0203491732990072
cg17127587,0.0410557731198565,0.0291118834057246
cg17127769,0.1025837686191919,0.6604267563657089
cg17127823,0.3044141721939031,0.1465046555572055
cg17129141,0.0300692405457931,0.0296760334107514
cg17129388,0.7143846241999283,0.1425630285887038
cg17130791,0.057645967359037,0.0459978761290028
cg17133183,0.0618111044626221,0.0555819741263138
cg17133388,0.0826246388250471,0.0488415155296274
cg17135325,0.0360580637248017,0.0234523867275753
cg17138359,0.0463907611584803,0.0220388934537277
cg17140815,0.0447251324768094,0.0271377312835802
cg17141902,0.5320460284078756,0.1276529561389915
cg17142134,0.924439244645798,0.0350827867209651
cg17142149,0.9177745452264278,0.0492656306047853
cg17142183,0.4259214151407107,0.4299625865407512
cg17142470,0.2132951332990884,0.1570104419442815
cg17145652,0.8514430787243493,0.2776582068467483
cg17145806,0.037538013508654,0.0197591216572907
cg17146877,0.0474856426625041,0.0333554450351983
cg17150465,0.0336715655177472,0.0355153472389539
cg17154022,0.0450583061812484,0.0256928150537763
cg17155596,0.0436815596776132,0.0166072377999548
cg17158059,0.0469501449763058,0.0195423093456883
cg17159242,0.0662140505441846,0.029381983029797
cg17159537,0.043138277828114,0.0145770380380486
cg17161537,0.0493406533662572,0.0254948062049937
cg17162024,0.0660971500897651,0.0545456775934252
cg17162271,0.0195440618095866,0.0205863903336696
cg17163751,0.0450644304231152,0.022409136713505
cg17164340,0.0529325717322602,0.0157990463487069
cg17165266,0.0272790599401247,0.0118359273925159
cg17165284,0.0341084565177386,0.0739722629693997
cg17165760,0.0311233641604989,0.019658384319697
cg17166338,0.7664248796011478,0.1150388365238395
cg17166812,0.2525620386378485,0.1529139639464455
cg17168535,0.0475486892935525,0.0587839715047824
cg17169613,0.0431281600753016,0.0271664373091893
cg17169998,0.0568650909604523,0.2951660546915637
cg17170504,0.8641077394416998,0.0712115701226046
cg17171485,0.0378852282713068,0.0188643827368293
cg17173423,0.3623866926810949,0.3732874848500678
cg17176395,0.045679886639262,0.0197301784855737
cg17176732,0.0551340693860881,0.0398414882717788
cg17177336,0.0508324380259667,0.0228555497452168
cg17177660,0.3554849171719458,0.1237249233772337
cg17177699,0.2715536812069342,0.125413264825264
cg17177829,0.0299012997159667,0.0123739167572734
cg17178336,0.0477803369718638,0.0443360440898279
cg17178888,0.0297172938192835,0.0256771567501145
cg17179099,0.030049543517436,0.0150567457335334
cg17179881,0.3104796459256991,0.1087654495566936
cg17181653,0.5570887143496481,0.1452087110002873
cg17183546,0.0888113017424292,0.0391485202960853
cg17183991,0.042085840475005,0.031778604852698
cg17185639,0.7765162890861337,0.1298034641666876
cg17186444,0.0219417766000678,0.0113411911620168
cg17186803,0.373910394970811,0.1266785352912341
cg17188046,0.0745425908492306,0.034298994421301
cg17188169,0.7589217816253229,0.219863236628292
cg17189494,0.25795483754832,0.1225667370407395
cg17190608,0.0381994490074038,0.0288413292311029
cg17191178,0.0767768910727938,0.0507979257265978
cg17191715,0.8519996286403286,0.0479311168467371
cg17192247,0.2853318110822231,0.132352208976632
cg17194182,0.0465749994271739,0.0229832914794364
cg17198722,0.0277915031043731,0.0139976802897112
cg17199483,0.238693972440721,0.3315591929217998
cg17199658,0.2615538535441369,0.1647446445378893
cg17200465,0.3675145090468353,0.1619670242485654
cg17204557,0.8463100228206729,0.1195261950322778
cg17207590,0.3707558223881601,0.169613003794078
cg17208363,0.0893507145021305,0.0591250108985497
cg17210604,0.0465460123176757,0.0263425205758397
cg17213552,0.0420699522712004,0.0269797377678993
cg17214107,0.2309363955963531,0.2022821397103714
cg17215680,0.0878942572543275,0.1729730865089064
cg17217654,0.0633953041150328,0.0666899340660597
cg17217677,0.7670075959863588,0.232427061429133
cg17223189,0.0364156018407648,0.018183431977931
cg17225169,0.9032615663873388,0.0577756550905992
cg17228833,0.0422886068231178,0.0250398417587558
cg17229197,0.8726013316815855,0.0766586580097212
cg17229388,0.7896967584912606,0.1254291515325468
cg17232861,0.9164070166537586,0.0319491352174241
cg17233506,0.8058113571576142,0.2898379685683554
cg17233601,0.4759068027107343,0.1609394052167143
cg17234150,0.1659719573472172,0.0962824430717446
cg17236617,0.0377055159722591,0.017852563868462
cg17237063,0.062833656032614,0.0744577870416335
cg17237813,0.8383008250855415,0.1176976467342203
cg17237881,0.8702923875114763,0.0828416267314694
cg17238009,0.7963014189570725,0.1465436279740162
cg17239761,0.0534080246423303,0.0261836151919509
cg17240454,0.8607830697098974,0.087443631208571
cg17240496,0.0273229278264574,0.0146046889887543
cg17240987,0.1136309396925457,0.239878962737705
cg17241013,0.0668096231156895,0.0351615134213304
cg17241310,0.2717563567009839,0.2441384894615425
cg17241657,0.0347622067831775,0.0179704310641622
cg17243643,0.8560928028166993,0.2329401502852313
cg17248183,0.0325281560100656,0.0188089130233662
cg17250929,0.6259268977244578,0.3496539795881193
cg17251713,0.6417776120681635,0.1907703546873733
cg17252960,0.0918413841832728,0.068061102040841
cg17253459,0.8845431313507408,0.1573130179571038
cg17255302,0.8530911653068347,0.114614573858243
cg17256157,0.063446247821281,0.0321203029379743
cg17256555,0.0541385326440508,0.0233748717663268
cg17257175,0.0549959275777039,0.0503819549793608
cg17258195,0.8290173731813486,0.0960668184019595
cg17259265,0.8914416291691579,0.0677519062960729
cg17259741,0.0283067256581201,0.0168984859254563
cg17260124,0.9367723168649156,0.0338907128039646
cg17260449,0.0527116353000258,0.0215420526215518
cg17260725,0.0490658456233791,0.0237573151216625
cg17260954,0.8926441986240445,0.0870230809407167
cg17261830,0.0312194811363906,0.0298305764236066
cg17263089,0.8825653635071965,0.0664586467064054
cg17264470,0.8911685748584652,0.0648606508582042
cg17267493,0.8762643998912428,0.1172706079765445
cg17269277,0.0294035010700587,0.0265946195753871
cg17272491,0.0383932518315468,0.0228207984720587
cg17272843,0.1458792414586953,0.1181738798387466
cg17274064,0.2021996071623729,0.1442191375044432
cg17274742,0.8509634851427526,0.3224750225727278
cg17277939,0.880700539491883,0.1905221440495601
cg17279839,0.202308209414063,0.172153301209365
cg17280624,0.035468774915208,0.0190000422392037
cg17281600,0.8683356159651134,0.1528711781461903
cg17283268,0.0175726808950261,0.0144787327770587
cg17285325,0.0417804940270802,0.0344087918405178
cg17286640,0.0589476463349156,0.0268584755874931
cg17289734,0.0663043897168559,0.0272218473701389
cg17291001,0.8611573611711654,0.0640386374077947
cg17293470,0.0358395286291848,0.0155711546939168
cg17293641,0.03467828695832,0.0333751304724506
cg17298704,0.8752061723491209,0.0928719811928545
cg17301902,0.1082813403882442,0.0602690986281496
cg17302852,0.0556334557126526,0.0219913393970708
cg17303299,0.0321861485430359,0.0291104688949026
cg17304433,0.0334936170047774,0.0137430000773597
cg17304878,0.0106369707919292,0.014096936722437
cg17305187,0.036494412758387,0.015306107725202
cg17307280,0.0741541299019324,0.0568546288749699
cg17316750,0.0808944778719358,0.0474604241762841
cg17317962,0.0310347792488511,0.0286889369242864
cg17319849,0.0345278035493481,0.0153820381022315
cg17324128,0.1621750987854231,0.1045875015116025
cg17324707,0.026558767731412,0.0108564191283666
cg17327492,0.8482507601581424,0.1241222190150539
cg17328659,0.0938421408394352,0.068517951078366
cg17329164,0.3041878244041234,0.2884011008518898
cg17329249,0.0443708242499621,0.0406866870385947
cg17329518,0.0142825145904756,0.0177212902645647
cg17330200,0.0363475682355071,0.0291610246040961
cg17332016,0.0372643430838502,0.0181590282456423
cg17333479,0.0430101105532081,0.0215554890116676
cg17336076,0.1194412557689844,0.1173819976136387
cg17338258,0.6386514522387059,0.143151455506995
cg17338403,0.1326841505646598,0.1036903981609412
cg17339202,0.1652101503763235,0.2199048587080737
cg17341358,0.0282716666578597,0.0108331761853521
cg17341703,0.0539482028150676,0.0207235958747097
cg17342283,0.0708159739898275,0.4544962380472913
cg17342759,0.8256980592565166,0.0707668280404796
cg17345480,0.0538542624562964,0.0278963265177403
cg17346022,0.8018895782257418,0.111623830074009
cg17346115,0.0306765227093617,0.0164654303488831
cg17347253,0.5024544331469643,0.1440401596266409
cg17347389,0.0638588385801013,0.0433464316681141
cg17347634,0.4371927355985387,0.260271273234718
cg17349199,0.6330645608212826,0.1655443741277338
cg17349753,0.0610529697634889,0.0693562270629577
cg17350448,0.0560664331743736,0.0377208097684813
cg17351385,0.0478668924166671,0.0433732991753046
cg17352004,0.8549563712742052,0.1430795979013206
cg17353431,0.0315317133235764,0.0265691396197822
cg17356181,0.0404326490526669,0.0201757470746692
cg17356252,0.4546343579701727,0.2708425820222714
cg17356532,0.0316107566499937,0.0281858045572909
cg17356733,0.523135914868071,0.3476520938160694
cg17357865,0.0474586361295863,0.0221410350054774
cg17361154,0.1925891291457483,0.093889247541486
cg17361641,0.0626050244632874,0.050723849590309
cg17364922,0.0345453563660547,0.0195812061046122
cg17366294,0.114489033633381,0.0932697799528233
cg17366325,0.0373196678383376,0.036864401711657
cg17371067,0.0357267323435715,0.0298395155193226
cg17371081,0.0894099147124075,0.0783121348208082
cg17376813,0.7826749042831198,0.0895648345243982
cg17378989,0.0714545810428027,0.1246513657130465
cg17380128,0.0352103984647515,0.0146667253136214
cg17383958,0.066217682341663,0.0378002126958392
cg17384214,0.90074445853359,0.0367783427148364
cg17385448,0.3782791901947484,0.136234789416151
cg17385674,0.0404613719404438,0.0272917287567597
cg17386181,0.8357744487703807,0.0586027508061294
cg17386185,0.1514432451559035,0.1134710552069086
cg17386433,0.0254582675034969,0.0195954413851098
cg17387916,0.0320920703610603,0.0199190828217065
cg17388484,0.042175999646708,0.024199235641118
cg17389295,0.0417687118436915,0.018115993716509
cg17389519,0.2523394816091713,0.0788162790557875
cg17393296,0.0297664330375766,0.012035443719161
cg17397420,0.804490533813317,0.1864086519674017
cg17397493,0.814458843823775,0.1737411808004818
cg17398283,0.8914581356718394,0.0526459171929657
cg17398595,0.2211635948771234,0.1005504056631616
cg17398613,0.7641789705537764,0.1779406113131849
cg17399352,0.0448175935847863,0.0326812217824478
cg17400229,0.0395434991615351,0.016119409306645
cg17403875,0.0483957626294832,0.0392627579991862
cg17404081,0.032671951699329,0.0171829686127056
cg17404605,0.035672262944108,0.0169984312939314
cg17404915,0.0433059389034516,0.0536608387120736
cg17405586,0.8110951918507996,0.1412757799294512
cg17408686,0.3397470555657762,0.1483953890888103
cg17409393,0.0520694186086767,0.0366608466374859
cg17410236,0.0277170896408098,0.035018958236609
cg17412258,0.0371778394301902,0.0461068941574026
cg17412560,0.6341817775876677,0.296101791237906
cg17413703,0.0400656188334922,0.0326712892875047
cg17414107,0.5122206573487281,0.1017608427797199
cg17414431,0.0617972443740412,0.0527879387428269
cg17415555,0.0325098096051134,0.0165784323510745
cg17415721,0.0767501163613118,0.0411270357310697
cg17416146,0.0479843274398324,0.0274958158612087
cg17416608,0.0429764713093082,0.0229333622247263
cg17417054,0.0632102980482083,0.0302461997214717
cg17417191,0.0586778524187324,0.040946767652989
cg17420360,0.0403443959835711,0.0246627300919773
cg17421623,0.2348980892714235,0.2192932055846506
cg17422427,0.0292752226714918,0.0187497013174826
cg17423978,0.8602155779617262,0.1420242339296464
cg17425224,0.0536169027198961,0.064703872863438
cg17425616,0.0924943589674994,0.0668483671437425
cg17428423,0.0991489711259713,0.0424774192731569
cg17428950,0.0484954729614533,0.0362848078054268
cg17429424,0.0402073473994248,0.0333939279881426
cg17430393,0.0558049229367196,0.0449400877212184
cg17431739,0.2150413145355176,0.1973640976800331
cg17439694,0.8151288982685796,0.1204375594011277
cg17441778,0.0656362620293391,0.0262823056023612
cg17445987,0.0760354053371291,0.0355106675778068
cg17446142,0.8949202222605878,0.0844897100102348
cg17451138,0.041766058165808,0.020436798625002
cg17452277,0.0236125850232127,0.016811303907663
cg17453778,0.3004642691740105,0.0968607226760826
cg17455591,0.0471420377239198,0.0371119749865474
cg17456704,0.0855826841268844,0.078219125366464
cg17457560,0.049985359112855,0.0529915955224731
cg17460095,0.0589444901469164,0.0350687203010624
cg17460386,0.3773154589108616,0.4547839304937337
cg17460846,0.0424292481974751,0.0183814291754473
cg17461214,0.8169187931580912,0.1380675524811907
cg17463527,0.8279060438777723,0.0888102520011501
cg17465219,0.02703666355058,0.0336522094653032
cg17465304,0.6702445820249836,0.3830530161342802
cg17465631,0.1944258131826971,0.1658547376134652
cg17466535,0.0262372994791359,0.0338933033405749
cg17466768,0.0608390497061315,0.034174326293768
cg17468440,0.0804318066423607,0.0552019911077554
cg17468841,0.0193502526632631,0.0095485049306463
cg17469356,0.037497870389842,0.0221131860859617
cg17469479,0.8198190900940647,0.2123983410598577
cg17469978,0.070586414345072,0.0295383461681379
cg17470143,0.76475170832245,0.1819907749708029
cg17470637,0.0501002262968481,0.0603978045578919
cg17471019,0.0405787821329562,0.0180368642000948
cg17471102,0.4803796684095392,0.2919256765996396
cg17471928,0.08857987815752,0.0519101374252939
cg17475456,0.0714476592938035,0.1031504458616288
cg17477756,0.0424500997223753,0.0483134137119693
cg17480438,0.6786610126842744,0.2275287769482332
cg17482740,0.5069502840161052,0.1032706399385203
cg17483510,0.0525919058843722,0.0389501962581056
cg17484237,0.1273765615478006,0.4813130581440852
cg17488985,0.0414208632810683,0.0218368033762105
cg17489752,0.0272560939949515,0.0221858148013445
cg17491456,0.2222584960865914,0.130873580956719
cg17496788,0.8068760874428471,0.2042087693432379
cg17496921,0.36938504163192,0.2493778993180467
cg17497271,0.0942386909256579,0.0761863326486467
cg17498523,0.0422661840109177,0.0200825821709885
cg17499294,0.9008959531849984,0.0697855791782388
cg17500329,0.9430883407455076,0.0291870411154344
cg17500962,0.8362034703683623,0.1103057208168426
cg17501569,0.7820535629480642,0.1221966903980263
cg17502536,0.9190985029816336,0.0461636015614101
cg17503456,0.0599717036247893,0.0338661792522932
cg17503750,0.8663326713919111,0.1070441820240487
cg17504145,0.8164788650559579,0.1251846605208714
cg17504464,0.0555385202784463,0.0207225948673027
cg17505757,0.0833093203679238,0.0543518629465892
cg17506742,0.0424863681240019,0.0224266471145191
cg17509612,0.1027584327493019,0.0837316111973157
cg17509807,0.0448745125044063,0.019962286131554
cg17509872,0.1323633792475527,0.0639348023522392
cg17511416,0.0556220429032444,0.0327816495615711
cg17518825,0.5966803735005203,0.1486675928085923
cg17518962,0.1604887025778177,0.1281169554036849
cg17518965,0.0329707454966918,0.7319166739679213
cg17520176,0.0552179011784149,0.0392844435181917
cg17522249,0.0770295250945836,0.0440881224824418
cg17522601,0.9399698506254944,0.0291283908377627
cg17523380,0.0450155774144308,0.0343023474800652
cg17525406,0.0869567609350482,0.0361515699069118
cg17526300,0.055368580232996,0.0500773688757239
cg17527798,0.1569019878566708,0.2454764923058671
cg17533684,0.0565963129591964,0.0274878190832138
cg17534899,0.0322737474756637,0.0266058105817328
cg17536532,0.23187978069539,0.135668075602342
cg17536848,0.0823273435490371,0.0552550803676487
cg17539235,0.8728494323982381,0.0804218682466445
cg17541922,0.0405947228754145,0.0360756545021763
cg17542385,0.8062862919432511,0.2062294291484319
cg17542835,0.0482442329468028,0.0192136883670642
cg17543123,0.0512006020736476,0.0340223281268019
cg17547537,0.053423952795823,0.0236805728912741
cg17550582,0.0438898758805645,0.024940118078393
cg17556578,0.0368907119617448,0.0155604375293076
cg17558126,0.0745779985394614,0.1822460725973144
cg17559549,0.0867171675163732,0.0743045758915346
cg17559711,0.049079770136779,0.0317969713632531
cg17560179,0.9363747625714172,0.0420848439374506
cg17560720,0.050968168961947,0.0276113348069883
cg17561435,0.0498040776114789,0.030044430957651
cg17561452,0.8348949000055299,0.1323848697515259
cg17563769,0.0487550150071056,0.0482041733221083
cg17565490,0.0493934528398888,0.0248310387488853
cg17567317,0.0167214753571141,0.015611420801702
cg17568035,0.0300338986514369,0.0145566700631065
cg17568996,0.1242344565907616,0.1935656866092689
cg17569486,0.0527134803216944,0.0309353170124384
cg17572572,0.0484708035336844,0.0433647709945581
cg17572791,0.0293802119491167,0.0255358893027913
cg17574251,0.9246130131902552,0.043883549752089
cg17578903,0.0530550717913231,0.0347025520428689
cg17580045,0.1058148496083767,0.0673966406612022
cg17582250,0.0402027786726384,0.0291394409790105
cg17582777,0.8552791744210783,0.0844820872909486
cg17586860,0.2005998916876688,0.1396214920192678
cg17589175,0.0418906129446048,0.0170490331872922
cg17589341,0.472958228735886,0.1805783880877237
